grad_diff_norm,param_update_norm,next_grad_norm
2.5033950805664062e-06,0.00787353515625,2.5033950805664062e-06
4.798173904418945e-06,0.0093994140625,4.202127456665039e-06
6.079673767089844e-06,0.00946044921875,4.5299530029296875e-06
5.751848220825195e-06,0.008056640625,3.3676624298095703e-06
9.918212890625e-05,0.017333984375,9.870529174804688e-05
9.918212890625e-05,0.01409912109375,6.794929504394531e-06
1.0132789611816406e-05,0.0126953125,7.033348083496094e-06
9.5367431640625e-06,0.01153564453125,6.645917892456055e-06
8.046627044677734e-06,0.01031494140625,4.738569259643555e-06
1.341104507446289e-05,0.00946044921875,1.2516975402832031e-05
2.2292137145996094e-05,0.00921630859375,1.7642974853515625e-05
1.9431114196777344e-05,0.0081787109375,7.331371307373047e-06
1.7642974853515625e-05,0.00830078125,1.633167266845703e-05
3.504753112792969e-05,0.0093994140625,3.075599670410156e-05
3.314018249511719e-05,0.0086669921875,1.2159347534179688e-05
1.3172626495361328e-05,0.007659912109375,5.632638931274414e-06
1.430511474609375e-05,0.007354736328125,1.329183578491211e-05
2.4557113647460938e-05,0.00762939453125,2.086162567138672e-05
2.288818359375e-05,0.007110595703125,1.0907649993896484e-05
1.3113021850585938e-05,0.00653076171875,7.987022399902344e-06
1.800060272216797e-05,0.00665283203125,1.6689300537109375e-05
1.7881393432617188e-05,0.0059814453125,6.079673767089844e-06
1.3828277587890625e-05,0.00579833984375,1.2099742889404297e-05
2.2292137145996094e-05,0.0062255859375,1.895427703857422e-05
2.9802322387695312e-05,0.006866455078125,2.1457672119140625e-05
3.1948089599609375e-05,0.0086669921875,2.765655517578125e-05
2.968311309814453e-05,0.007476806640625,9.119510650634766e-06
0.00017452239990234375,0.016845703125,0.0001735687255859375
0.0001735687255859375,0.0142822265625,1.1444091796875e-05
