grad_diff_norm,param_update_norm,next_grad_norm
1.1548399925231934e-06,0.003692626953125,1.1548399925231934e-06
2.1457672119140625e-06,0.004791259765625,1.817941665649414e-06
2.9355287551879883e-06,0.005279541015625,2.3245811462402344e-06
2.8461217880249023e-06,0.004486083984375,1.6242265701293945e-06
3.62396240234375e-05,0.0130615234375,3.62396240234375e-05
3.647804260253906e-05,0.01171875,4.649162292480469e-06
6.0498714447021484e-06,0.010498046875,3.844499588012695e-06
5.513429641723633e-06,0.0093994140625,4.023313522338867e-06
4.857778549194336e-06,0.00811767578125,2.637505531311035e-06
9.119510650634766e-06,0.00787353515625,8.64267349243164e-06
1.2993812561035156e-05,0.0078125,9.47713851928711e-06
1.0251998901367188e-05,0.0068359375,3.814697265625e-06
1.2278556823730469e-05,0.00738525390625,1.1742115020751953e-05
1.2636184692382812e-05,0.00653076171875,4.082918167114258e-06
8.64267349243164e-06,0.006317138671875,7.510185241699219e-06
8.463859558105469e-06,0.005706787109375,3.904104232788086e-06
9.894371032714844e-06,0.0059814453125,9.238719940185547e-06
1.5735626220703125e-05,0.006591796875,1.2516975402832031e-05
1.3232231140136719e-05,0.00592041015625,4.500150680541992e-06
7.361173629760742e-06,0.005462646484375,5.7220458984375e-06
8.344650268554688e-06,0.005157470703125,6.079673767089844e-06
6.616115570068359e-06,0.004547119140625,2.7120113372802734e-06
5.662441253662109e-06,0.0042724609375,5.036592483520508e-06
1.3589859008789062e-05,0.00537109375,1.2636184692382812e-05
1.919269561767578e-05,0.00634765625,1.436471939086914e-05
1.8358230590820312e-05,0.006439208984375,1.1205673217773438e-05
1.233816146850586e-05,0.005828857421875,5.304813385009766e-06
0.0001049041748046875,0.01531982421875,0.0001049041748046875
0.00010538101196289062,0.01275634765625,7.4803829193115234e-06
