grad_diff_norm,param_update_norm,next_grad_norm
0.00011539459228515625,0.0194091796875,0.00011539459228515625
0.00016880035400390625,0.0147705078125,0.0001544952392578125
0.0002002716064453125,0.01190185546875,0.0001068115234375
0.000156402587890625,0.01025390625,0.00011348724365234375
0.00011873245239257812,0.0087890625,3.600120544433594e-05
0.000148773193359375,0.0087890625,0.0001430511474609375
0.0001659393310546875,0.0081787109375,0.00013256072998046875
0.00013446807861328125,0.00732421875,2.4199485778808594e-05
0.00017642974853515625,0.0076904296875,0.00017547607421875
0.00017833709716796875,0.00714111328125,6.914138793945312e-05
0.00011157989501953125,0.00665283203125,7.534027099609375e-05
7.867813110351562e-05,0.00592041015625,2.2292137145996094e-05
7.009506225585938e-05,0.0054931640625,6.628036499023438e-05
0.00010251998901367188,0.00531005859375,9.870529174804688e-05
0.0001697540283203125,0.005615234375,0.0001544952392578125
0.0001544952392578125,0.005279541015625,2.7418136596679688e-05
0.000118255615234375,0.00531005859375,0.00011539459228515625
0.00012969970703125,0.004974365234375,4.9591064453125e-05
6.67572021484375e-05,0.004730224609375,4.673004150390625e-05
5.7220458984375e-05,0.004425048828125,3.075599670410156e-05
0.000125885009765625,0.0047607421875,0.00012302398681640625
0.0001621246337890625,0.0048828125,0.00010013580322265625
0.0001277923583984375,0.004791259765625,8.58306884765625e-05
9.965896606445312e-05,0.004638671875,6.151199340820312e-05
0.000125885009765625,0.00457763671875,0.00011301040649414062
0.0001163482666015625,0.004425048828125,4.458427429199219e-05
9.775161743164062e-05,0.004425048828125,9.298324584960938e-05
0.00010156631469726562,0.004302978515625,4.1961669921875e-05
6.341934204101562e-05,0.00421142578125,5.245208740234375e-05
6.151199340820312e-05,0.00421142578125,3.9577484130859375e-05
