grad_diff_norm,param_update_norm,next_grad_norm
1.1026859283447266e-06,0.00506591796875,1.1026859283447266e-06
2.1904706954956055e-06,0.00714111328125,1.8849968910217285e-06
3.248453140258789e-06,0.00872802734375,2.652406692504883e-06
3.2782554626464844e-06,0.00775146484375,1.8998980522155762e-06
4.76837158203125e-06,0.01068115234375,4.470348358154297e-06
6.020069122314453e-06,0.011474609375,4.351139068603516e-06
5.3942203521728516e-06,0.01055908203125,3.1888484954833984e-06
6.973743438720703e-06,0.01214599609375,6.139278411865234e-06
6.943941116333008e-06,0.0111083984375,3.471970558166504e-06
7.68899917602539e-06,0.01239013671875,6.8247318267822266e-06
7.68899917602539e-06,0.01123046875,3.5017728805541992e-06
5.155801773071289e-06,0.01068115234375,3.844499588012695e-06
5.632638931274414e-06,0.01025390625,4.32133674621582e-06
7.867813110351562e-06,0.011474609375,6.616115570068359e-06
9.119510650634766e-06,0.01177978515625,6.3478946685791016e-06
8.64267349243164e-06,0.01171875,5.8710575103759766e-06
8.881092071533203e-06,0.0123291015625,7.063150405883789e-06
9.715557098388672e-06,0.0123291015625,6.645917892456055e-06
8.64267349243164e-06,0.0123291015625,5.841255187988281e-06
9.894371032714844e-06,0.0125732421875,7.927417755126953e-06
1.1563301086425781e-05,0.0135498046875,9.000301361083984e-06
1.1026859283447266e-05,0.0137939453125,6.973743438720703e-06
9.47713851928711e-06,0.01336669921875,6.467103958129883e-06
1.1205673217773438e-05,0.01422119140625,8.702278137207031e-06
1.150369644165039e-05,0.014404296875,7.808208465576172e-06
1.1146068572998047e-05,0.0142822265625,7.987022399902344e-06
1.0669231414794922e-05,0.01336669921875,7.0035457611083984e-06
1.0788440704345703e-05,0.013427734375,8.285045623779297e-06
1.1563301086425781e-05,0.01361083984375,8.106231689453125e-06
