grad_diff_norm,param_update_norm,next_grad_norm
1.430511474609375e-06,0.004669189453125,1.430511474609375e-06
2.6971101760864258e-06,0.005767822265625,2.294778823852539e-06
4.26173210144043e-06,0.00714111328125,3.7103891372680664e-06
4.32133674621582e-06,0.0064697265625,2.4437904357910156e-06
5.692243576049805e-06,0.00775146484375,5.364418029785156e-06
7.62939453125e-06,0.00823974609375,5.900859832763672e-06
6.943941116333008e-06,0.007568359375,3.769993782043457e-06
9.59634780883789e-06,0.00836181640625,8.761882781982422e-06
9.298324584960938e-06,0.007720947265625,4.112720489501953e-06
1.0013580322265625e-05,0.00811767578125,9.000301361083984e-06
1.0371208190917969e-05,0.007354736328125,4.708766937255859e-06
6.5267086029052734e-06,0.0069580078125,4.6193599700927734e-06
6.973743438720703e-06,0.00665283203125,5.334615707397461e-06
1.0371208190917969e-05,0.007354736328125,8.821487426757812e-06
1.150369644165039e-05,0.0072021484375,7.3015689849853516e-06
1.2040138244628906e-05,0.007537841796875,9.417533874511719e-06
1.2695789337158203e-05,0.00830078125,1.0192394256591797e-05
1.3649463653564453e-05,0.00799560546875,9.000301361083984e-06
1.1801719665527344e-05,0.00830078125,7.987022399902344e-06
1.3768672943115234e-05,0.0084228515625,1.1324882507324219e-05
1.5616416931152344e-05,0.00933837890625,1.2874603271484375e-05
1.5854835510253906e-05,0.00933837890625,1.0311603546142578e-05
1.341104507446289e-05,0.00909423828125,8.881092071533203e-06
1.4841556549072266e-05,0.0093994140625,1.2040138244628906e-05
1.5079975128173828e-05,0.00946044921875,1.055002212524414e-05
1.430511474609375e-05,0.00909423828125,1.0192394256591797e-05
1.3470649719238281e-05,0.00836181640625,8.761882781982422e-06
1.4603137969970703e-05,0.0087890625,1.1801719665527344e-05
1.5497207641601562e-05,0.0086669921875,1.043081283569336e-05
